time(us), stanley, env, control
70461165814, 13.312500, 24.937500, 24.000000
70464045814, 13.312500, 24.937500, 24.000000
70466925814, 13.312500, 24.937500, 24.000000
70469805814, 13.312500, 24.937500, 24.000000
70472685814, 13.312500, 24.937500, 24.000000
70475565814, 13.312500, 24.937500, 24.000000
70478445814, 13.312500, 24.937500, 24.000000
70481325814, 13.312500, 24.937500, 24.000000
70484205814, 13.312500, 24.937500, 24.000000
70487085814, 13.312500, 24.937500, 24.000000
70489965814, 13.312500, 24.937500, 24.000000
70492845814, 13.312500, 24.937500, 24.000000
70495725814, 13.312500, 24.937500, 24.000000
70498605814, 13.312500, 24.937500, 24.000000
70501485814, 13.312500, 24.937500, 24.000000
70504365814, 13.312500, 24.937500, 24.000000
70507245814, 13.312500, 24.937500, 24.000000
70510125814, 13.312500, 24.937500, 24.000000
70513005814, 13.312500, 24.937500, 24.000000
70515885814, 13.312500, 24.937500, 24.000000
70518765814, 13.312500, 24.937500, 24.000000
70521645814, 13.312500, 24.937500, 24.000000
70524525814, 13.312500, 24.937500, 24.000000
70527405814, 13.312500, 24.937500, 24.000000
70530285814, 13.312500, 24.937500, 24.000000
70533165814, 13.312500, 24.937500, 24.000000
70536045814, 13.312500, 24.937500, 24.000000
70538925814, 13.312500, 24.937500, 24.000000
70541805814, 13.312500, 24.937500, 24.000000
70544685814, 13.312500, 24.937500, 24.000000
70547565814, 13.312500, 24.937500, 24.000000
70550445814, 13.312500, 24.937500, 24.000000
70553325814, 13.312500, 24.937500, 24.000000
70556205814, 13.312500, 24.937500, 24.000000
70559085814, 13.312500, 24.937500, 24.000000
70561965814, 13.312500, 24.937500, 24.000000
70564845814, 13.312500, 24.937500, 24.000000
70567725814, 13.312500, 24.937500, 24.000000
70570605814, 13.312500, 24.937500, 24.000000
70573485814, 13.312500, 24.937500, 24.000000
70576365814, 13.312500, 24.937500, 24.000000
70579245814, 13.312500, 24.937500, 24.000000
70582125814, 13.312500, 24.937500, 24.000000
70585005814, 13.312500, 24.937500, 24.000000
70587885814, 13.312500, 24.937500, 24.000000
70590765814, 13.312500, 24.937500, 24.000000
70593645814, 13.312500, 24.937500, 24.000000
70596525814, 13.312500, 24.937500, 24.000000
70599405814, 13.312500, 24.937500, 24.000000
70602285814, 13.312500, 24.937500, 24.000000
70605165814, 13.312500, 24.937500, 24.000000
70608045814, 13.312500, 24.937500, 24.000000
70610925814, 13.375000, 24.937500, 24.000000
70613805814, 13.312500, 24.937500, 24.000000
70616685814, 13.312500, 24.937500, 24.000000
70619565814, 13.312500, 24.937500, 24.000000
70622445814, 13.375000, 24.937500, 24.000000
70625325814, 13.312500, 24.937500, 24.000000
70628205814, 13.375000, 24.937500, 24.000000
70631085814, 13.375000, 24.937500, 24.000000
70633965814, 13.375000, 24.937500, 24.000000
70636845814, 13.312500, 24.937500, 24.000000
70639725814, 13.375000, 24.937500, 24.000000
70642605814, 13.312500, 24.937500, 24.000000
70645485814, 13.375000, 24.937500, 24.000000
70648365814, 13.312500, 24.937500, 24.000000
70651245814, 13.312500, 24.937500, 24.000000
70654125814, 13.312500, 24.937500, 24.000000
70657005814, 13.375000, 24.937500, 24.000000
70659885814, 13.312500, 24.937500, 24.000000
70662765814, 13.312500, 24.937500, 24.000000
70665645814, 13.375000, 24.937500, 24.000000
70668525814, 13.312500, 24.937500, 24.000000
70671405814, 13.375000, 24.937500, 24.000000
70674285814, 13.375000, 24.937500, 24.000000
70677165814, 13.375000, 24.937500, 24.000000
70680045814, 13.375000, 24.937500, 24.000000
70682925814, 13.375000, 24.937500, 24.000000
70685805814, 13.375000, 24.937500, 24.000000
70688685814, 13.375000, 24.937500, 24.000000
70691565814, 13.375000, 24.937500, 24.000000
70694445814, 13.375000, 24.937500, 24.000000
70697325814, 13.375000, 24.937500, 24.000000
70700205814, 13.375000, 24.937500, 24.000000
70703085814, 13.375000, 24.937500, 24.000000
70705965814, 13.375000, 24.937500, 24.000000
70708845814, 13.375000, 24.937500, 24.000000
70711725814, 13.375000, 24.937500, 24.000000
70714605814, 13.375000, 24.937500, 24.000000
70717485814, 13.375000, 24.937500, 24.000000
70720365814, 13.375000, 24.937500, 24.000000
70723245814, 13.375000, 24.937500, 24.000000
70726125814, 13.375000, 24.875000, 24.000000
70729005814, 13.375000, 24.875000, 24.000000
70731885814, 13.375000, 24.937500, 24.000000
70734765814, 13.375000, 24.875000, 24.000000
70737645814, 13.375000, 24.875000, 24.000000
70740525814, 13.375000, 24.937500, 24.000000
70743405814, 13.375000, 24.937500, 24.000000
70746285814, 13.375000, 24.937500, 24.000000
70749165814, 13.375000, 24.875000, 24.000000
70752045814, 13.375000, 24.937500, 24.000000
70754925814, 13.375000, 24.875000, 24.000000
70757805814, 13.375000, 24.937500, 24.000000
70760685814, 13.375000, 24.937500, 24.000000
70763565814, 13.375000, 24.937500, 24.000000
70766445814, 13.375000, 24.937500, 24.000000
70769325814, 13.375000, 24.937500, 24.000000
70772205814, 13.375000, 24.937500, 24.000000
70775085814, 13.375000, 24.937500, 24.000000
70777965814, 13.375000, 24.937500, 24.000000
70780845814, 13.375000, 24.937500, 24.000000
70783725814, 13.375000, 24.937500, 24.000000
70786605814, 13.375000, 24.937500, 24.000000
70789485814, 13.375000, 24.937500, 24.000000
70792365814, 13.375000, 24.937500, 24.000000
70795245814, 13.375000, 24.937500, 24.000000
70798125814, 13.375000, 24.937500, 24.000000
70801005814, 13.375000, 24.937500, 24.000000
70803885814, 13.375000, 24.937500, 24.000000
70806765814, 13.375000, 24.937500, 24.000000
70809645814, 13.375000, 24.937500, 24.000000
70812525814, 13.375000, 24.875000, 24.000000
70815405814, 13.375000, 24.875000, 24.000000
70818285814, 13.375000, 24.937500, 24.000000
70821165814, 13.375000, 24.875000, 24.000000
70824045814, 13.375000, 24.875000, 24.000000
70826925814, 13.375000, 24.937500, 24.000000
70829805814, 13.375000, 24.875000, 24.000000
70832685814, 13.375000, 24.875000, 24.000000
70835565814, 13.375000, 24.875000, 24.000000
70838445814, 13.375000, 24.875000, 24.000000
70841325814, 13.375000, 24.875000, 24.000000
70844205814, 13.375000, 24.875000, 24.000000
70847085814, 13.437500, 24.875000, 24.000000
70849965814, 13.437500, 24.875000, 24.000000
70852845814, 13.375000, 24.875000, 24.000000
70855725814, 13.375000, 24.875000, 24.000000
70858605814, 13.375000, 24.875000, 24.000000
70861485814, 13.375000, 24.875000, 24.000000
70864365814, 13.375000, 24.875000, 24.000000
70867245814, 13.437500, 24.875000, 24.000000
70870125814, 13.375000, 24.875000, 24.000000
70873005814, 13.437500, 24.875000, 24.000000
70875885814, 13.437500, 24.937500, 24.000000
70878765814, 13.375000, 24.875000, 24.000000
70881645814, 13.375000, 24.875000, 24.000000
70884525814, 13.375000, 24.937500, 24.000000
70887405814, 13.437500, 24.937500, 24.000000
70890285814, 13.375000, 24.875000, 24.000000
70893165814, 13.437500, 24.937500, 24.000000
70896045814, 13.437500, 24.875000, 24.000000
70898925814, 13.437500, 24.937500, 24.000000
70901805814, 13.437500, 24.875000, 24.000000
70904685814, 13.437500, 24.875000, 24.000000
70907565814, 13.437500, 24.875000, 24.000000
70910445814, 13.437500, 24.875000, 24.000000
70913325814, 13.437500, 24.937500, 24.000000
70916205814, 13.437500, 24.937500, 24.000000
70919085814, 13.437500, 24.875000, 24.000000
70921965814, 13.437500, 24.937500, 24.000000
70924845814, 13.437500, 24.875000, 24.000000
70927725814, 13.437500, 24.937500, 24.000000
70930605814, 13.437500, 24.937500, 24.000000
70933485814, 13.437500, 24.875000, 24.000000
70936365814, 13.437500, 24.875000, 24.000000
70939245814, 13.437500, 24.937500, 24.000000
70942125814, 13.437500, 24.875000, 24.000000
70945005814, 13.437500, 24.937500, 24.000000
70947885814, 13.437500, 24.875000, 24.000000
70950765814, 13.437500, 24.937500, 24.000000
70953645814, 13.437500, 24.875000, 24.000000
70956525814, 13.437500, 24.875000, 24.000000
70959405814, 13.437500, 24.937500, 24.000000
70962285814, 13.437500, 24.937500, 24.000000
70965165814, 13.437500, 24.937500, 24.000000
70968045814, 13.437500, 24.875000, 24.000000
70970925814, 13.437500, 24.875000, 24.000000
70973805814, 13.437500, 24.875000, 24.000000
70976685814, 13.437500, 24.937500, 24.000000
70979565814, 13.437500, 24.875000, 24.000000
70982445814, 13.437500, 24.937500, 24.000000
70985325814, 13.437500, 24.937500, 24.000000
70988205814, 13.437500, 24.875000, 24.000000
70991085814, 13.437500, 24.937500, 24.000000
70993965814, 13.437500, 24.875000, 24.000000
70996845814, 13.437500, 24.937500, 24.000000
70999725814, 13.437500, 24.937500, 24.000000
71002605814, 13.437500, 24.937500, 24.000000
71005485814, 13.437500, 24.937500, 24.000000
71008365814, 13.437500, 24.937500, 24.000000
71011245814, 13.437500, 24.937500, 24.000000
71014125814, 13.437500, 24.937500, 24.000000
71017005814, 13.437500, 24.937500, 24.000000
71019885814, 13.437500, 24.937500, 24.000000
71022765814, 13.437500, 24.937500, 24.000000
71025645814, 13.437500, 24.937500, 24.000000
71028525814, 13.437500, 24.937500, 24.000000
71031405814, 13.437500, 24.937500, 24.000000
71034285814, 13.500000, 24.937500, 24.000000
71037165814, 13.437500, 24.937500, 24.000000
71040045814, 13.437500, 24.937500, 24.000000
71042925814, 13.437500, 24.937500, 24.000000
71045805814, 13.437500, 24.937500, 24.000000
71048685814, 13.437500, 24.937500, 24.000000
71051565814, 13.437500, 24.937500, 24.000000
71054445814, 13.500000, 24.875000, 24.000000
71057325814, 13.500000, 24.937500, 24.000000
71060205814, 13.500000, 24.937500, 24.000000
71063085814, 13.437500, 24.937500, 24.000000
71065965814, 13.437500, 24.875000, 24.000000
71068845814, 13.500000, 24.875000, 24.000000
71071725814, 13.437500, 24.875000, 24.000000
71074605814, 13.437500, 24.937500, 24.000000
71077485814, 13.437500, 24.875000, 24.000000
71080365814, 13.500000, 24.937500, 24.000000
71083245814, 13.437500, 24.937500, 24.000000
71086125814, 13.500000, 24.875000, 24.000000
71089005814, 13.437500, 24.875000, 24.000000
71091885814, 13.500000, 24.937500, 24.000000
71094765814, 13.437500, 24.875000, 24.000000
71097645814, 13.437500, 24.875000, 24.000000
71100525814, 13.500000, 24.875000, 24.000000
71103405814, 13.437500, 24.937500, 24.000000
71106285814, 13.437500, 24.937500, 24.000000
71109165814, 13.500000, 24.875000, 24.000000
71112045814, 13.437500, 24.937500, 24.000000
71114925814, 13.500000, 24.937500, 24.000000
71117805814, 13.500000, 24.875000, 24.000000
71120685814, 13.500000, 24.937500, 24.000000
71123565814, 13.500000, 24.875000, 24.000000
71126445814, 13.500000, 24.875000, 24.000000
71129325814, 13.500000, 24.937500, 24.000000
71132205814, 13.500000, 24.937500, 24.000000
71135085814, 13.500000, 24.937500, 24.000000
71137965814, 13.500000, 24.937500, 24.000000
71140845814, 13.500000, 24.937500, 24.000000
71143725814, 13.500000, 24.937500, 24.000000
71146605814, 13.500000, 24.937500, 24.000000
71149485814, 13.500000, 24.937500, 24.000000
71152365814, 13.500000, 24.937500, 24.000000
71155245814, 13.500000, 24.937500, 24.000000
71158125814, 13.500000, 24.937500, 24.000000
71161005814, 13.500000, 24.937500, 24.000000
71163885814, 13.500000, 24.937500, 24.000000
71166765814, 13.500000, 24.937500, 24.000000
71169645814, 13.500000, 24.937500, 24.000000
71172525814, 13.500000, 24.875000, 24.000000
71175405814, 13.500000, 24.875000, 24.000000
71178285814, 13.500000, 24.875000, 24.000000
71181165814, 13.500000, 24.875000, 24.000000
71184045814, 13.500000, 24.875000, 24.000000
71186925814, 13.500000, 24.875000, 24.000000
71189805814, 13.500000, 24.875000, 24.000000
71192685814, 13.500000, 24.875000, 24.000000
71195565814, 13.500000, 24.937500, 24.000000
71198445814, 13.500000, 24.875000, 24.000000
71201325814, 13.500000, 24.875000, 24.000000
71204205814, 13.500000, 24.875000, 24.000000
71207085814, 13.500000, 24.875000, 24.000000
71209965814, 13.500000, 24.875000, 24.000000
71212845814, 13.500000, 24.875000, 24.000000
71215725814, 13.500000, 24.875000, 24.000000
71218605814, 13.500000, 24.875000, 24.000000
71221485814, 13.500000, 24.875000, 24.000000
71224365814, 13.500000, 24.875000, 24.000000
71227245814, 13.500000, 24.875000, 24.000000
71230125814, 13.500000, 24.875000, 24.000000
71233005814, 13.500000, 24.875000, 24.000000
71235885814, 13.500000, 24.875000, 24.000000
71238765814, 13.500000, 24.875000, 24.000000
71241645814, 13.500000, 24.875000, 24.000000
71244525814, 13.500000, 24.875000, 24.000000
71247405814, 13.500000, 24.875000, 24.000000
71250285814, 13.500000, 24.875000, 24.000000
71253165814, 13.500000, 24.875000, 24.000000
71256045814, 13.500000, 24.875000, 24.000000
71258925814, 13.500000, 24.875000, 24.000000
71261805814, 13.500000, 24.875000, 24.000000
71264685814, 13.500000, 24.875000, 24.000000
71267565814, 13.500000, 24.875000, 24.000000
71270445814, 13.562500, 24.875000, 24.000000
71273325814, 13.500000, 24.875000, 24.000000
71276205814, 13.562500, 24.875000, 24.000000
71279085814, 13.500000, 24.875000, 24.000000
71281965814, 13.562500, 24.875000, 24.000000
71284845814, 13.562500, 24.875000, 24.000000
71287725814, 13.500000, 24.875000, 24.000000
71290605814, 13.562500, 24.875000, 24.000000
71293485814, 13.500000, 24.875000, 24.000000
71296365814, 13.500000, 24.875000, 24.000000
71299245814, 13.500000, 24.875000, 24.000000
71302125814, 13.562500, 24.875000, 24.000000
71305005814, 13.500000, 24.875000, 24.000000
71307885814, 13.562500, 24.875000, 24.000000
71310765814, 13.562500, 24.875000, 24.000000
71313645814, 13.500000, 24.875000, 24.000000
71316525814, 13.500000, 24.875000, 24.000000
71319405814, 13.562500, 24.875000, 24.000000
71322285814, 13.562500, 24.875000, 24.000000
71325165814, 13.500000, 24.875000, 24.000000
71328045814, 13.562500, 24.875000, 24.000000
71330925814, 13.562500, 24.875000, 24.000000
71333805814, 13.562500, 24.875000, 24.000000
71336685814, 13.562500, 24.875000, 24.000000
71339565814, 13.562500, 24.875000, 24.000000
71342445814, 13.562500, 24.875000, 24.000000
71345325814, 13.562500, 24.875000, 24.000000
71348205814, 13.562500, 24.875000, 23.937500
71351085814, 13.562500, 24.875000, 24.000000
71353965814, 13.562500, 24.875000, 24.000000
71356845814, 13.562500, 24.875000, 24.000000
71359725814, 13.562500, 24.875000, 24.000000
71362605814, 13.562500, 24.875000, 24.000000
71365485814, 13.562500, 24.875000, 23.937500
71368365814, 13.562500, 24.875000, 24.000000
71371245814, 13.562500, 24.875000, 24.000000
71374125814, 13.562500, 24.875000, 24.000000
71377005814, 13.562500, 24.875000, 24.000000
71379885814, 13.562500, 24.875000, 24.000000
71382765814, 13.562500, 24.875000, 24.000000
71385645814, 13.562500, 24.875000, 24.000000
71388525814, 13.562500, 24.875000, 23.937500
71391405814, 13.562500, 24.875000, 24.000000
71394285814, 13.562500, 24.875000, 24.000000
71397165814, 13.562500, 24.875000, 24.000000
71400045814, 13.562500, 24.875000, 24.000000
71402925814, 13.562500, 24.875000, 24.000000
71405805814, 13.562500, 24.875000, 24.000000
71408685814, 13.562500, 24.875000, 24.000000
71411565814, 13.562500, 24.875000, 23.937500
71414445814, 13.562500, 24.875000, 24.000000
71417325814, 13.562500, 24.875000, 24.000000
71420205814, 13.562500, 24.875000, 24.000000
71423085814, 13.562500, 24.875000, 23.937500
71425965814, 13.562500, 24.875000, 24.000000
71428845814, 13.562500, 24.875000, 24.000000
71431725814, 13.562500, 24.875000, 23.937500
71434605814, 13.562500, 24.875000, 23.937500
71437485814, 13.562500, 24.875000, 24.000000
71440365814, 13.562500, 24.875000, 23.937500
71443245814, 13.562500, 24.875000, 24.000000
71446125814, 13.562500, 24.875000, 24.000000
71449005814, 13.562500, 24.875000, 24.000000
71451885814, 13.562500, 24.875000, 24.000000
71454765814, 13.562500, 24.875000, 24.000000
71457645814, 13.562500, 24.875000, 24.000000
71460525814, 13.562500, 24.875000, 24.000000
71463405814, 13.562500, 24.875000, 24.000000
71466285814, 13.562500, 24.875000, 24.000000
71469165814, 13.562500, 24.875000, 24.000000
71472045814, 13.562500, 24.875000, 24.000000
71474925814, 13.562500, 24.875000, 24.000000
71477805814, 13.562500, 24.875000, 24.000000
71480685814, 13.562500, 24.875000, 24.000000
71483565814, 13.562500, 24.875000, 24.000000
71486445814, 13.562500, 24.875000, 24.000000
71489325814, 13.562500, 24.875000, 24.000000
71492205814, 13.562500, 24.875000, 24.000000
71495085814, 13.625000, 24.875000, 24.000000
71497965814, 13.625000, 24.875000, 24.000000
71500845814, 13.562500, 24.875000, 23.937500
71503725814, 13.625000, 24.875000, 24.000000
71506605814, 13.562500, 24.875000, 24.000000
71509485814, 13.562500, 24.875000, 23.937500
71512365814, 13.562500, 24.875000, 23.937500
71515245814, 13.625000, 24.875000, 24.000000
71518125814, 13.562500, 24.875000, 24.000000
71521005814, 13.562500, 24.875000, 24.000000
71523885814, 13.562500, 24.875000, 23.937500
71526765814, 13.625000, 24.875000, 23.937500
71529645814, 13.625000, 24.875000, 24.000000
71532525814, 13.625000, 24.875000, 24.000000
71535405814, 13.625000, 24.875000, 24.000000
71538285814, 13.625000, 24.875000, 23.937500
71541165814, 13.625000, 24.875000, 24.000000
71544045814, 13.625000, 24.875000, 23.937500
71546925814, 13.625000, 24.875000, 24.000000
71549805814, 13.625000, 24.875000, 24.000000
71552685814, 13.625000, 24.875000, 24.000000
71555565814, 13.625000, 24.875000, 23.937500
71558445814, 13.625000, 24.875000, 24.000000
71561325814, 13.625000, 24.875000, 23.937500
71564205814, 13.625000, 24.875000, 23.937500
71567085814, 13.625000, 24.875000, 23.937500
71569965814, 13.625000, 24.875000, 24.000000
71572845814, 13.625000, 24.875000, 23.937500
71575725814, 13.625000, 24.875000, 24.000000
71578605814, 13.625000, 24.875000, 24.000000
71581485814, 13.625000, 24.875000, 23.937500
71584365814, 13.625000, 24.875000, 23.937500
71587245814, 13.625000, 24.875000, 24.000000
